b: 3	h: 7	v: 2073	approx: 10	i: 20
static_evaluation: 2073	parent: None	daughters: [1632, 9281, -2026]	depth: 0	interesting: 15	is_interesting: True	
static_evaluation: 6537	parent: 1778	daughters: []	depth: 6	interesting: 100	is_interesting: False	
static_evaluation: -3871	parent: 4439	daughters: [7589, 10055, 4550]	depth: 5	interesting: 60	is_interesting: True	
static_evaluation: 7589	parent: -3871	daughters: []	depth: 6	interesting: 95	is_interesting: False	
static_evaluation: 10055	parent: -3871	daughters: [-9248, 7808, -5172]	depth: 6	interesting: 2	is_interesting: True	
static_evaluation: -9248	parent: 10055	daughters: [10057, 10076, 9662]	depth: 7	interesting: 16	is_interesting: True	
static_evaluation: 10057	parent: -9248	daughters: [-9749, 4297, 3394]	depth: 8	interesting: 9	is_interesting: False	
static_evaluation: -9749	parent: 10057	daughters: []	depth: 9	interesting: 26	is_interesting: False	
static_evaluation: 4297	parent: 10057	daughters: [4035, 650, -3208]	depth: 9	interesting: 17	is_interesting: False	
static_evaluation: 4035	parent: 4297	daughters: [6398, 8601, -3652]	depth: 10	interesting: 14	is_interesting: False	
static_evaluation: 6398	parent: 4035	daughters: []	depth: 11	interesting: 46	is_interesting: False	
static_evaluation: 8601	parent: 4035	daughters: []	depth: 11	interesting: 56	is_interesting: False	
static_evaluation: -3652	parent: 4035	daughters: []	depth: 11	interesting: 55	is_interesting: False	
static_evaluation: 650	parent: 4297	daughters: [9347, 2163, -467]	depth: 10	interesting: 11	is_interesting: False	
static_evaluation: 9347	parent: 650	daughters: []	depth: 11	interesting: 21	is_interesting: False	
static_evaluation: 2163	parent: 650	daughters: []	depth: 11	interesting: 78	is_interesting: False	
static_evaluation: -467	parent: 650	daughters: [653, 7791, 577]	depth: 11	interesting: 6	is_interesting: False	
static_evaluation: 653	parent: -467	daughters: []	depth: 12	interesting: 32	is_interesting: False	
static_evaluation: 7791	parent: -467	daughters: []	depth: 12	interesting: 90	is_interesting: False	
static_evaluation: 577	parent: -467	daughters: []	depth: 12	interesting: 73	is_interesting: False	
static_evaluation: -3208	parent: 4297	daughters: [3714, 5495, 7096]	depth: 10	interesting: 14	is_interesting: False	
static_evaluation: 3714	parent: -3208	daughters: []	depth: 11	interesting: 69	is_interesting: False	
static_evaluation: 5495	parent: -3208	daughters: []	depth: 11	interesting: 63	is_interesting: False	
static_evaluation: 7096	parent: -3208	daughters: []	depth: 11	interesting: 38	is_interesting: False	
static_evaluation: 3394	parent: 10057	daughters: []	depth: 9	interesting: 60	is_interesting: False	
static_evaluation: 10076	parent: -9248	daughters: [8705, 9276, -9903]	depth: 8	interesting: 10	is_interesting: False	
static_evaluation: 8705	parent: 10076	daughters: []	depth: 9	interesting: 49	is_interesting: False	
static_evaluation: 9276	parent: 10076	daughters: [4889, 8452, -8795]	depth: 9	interesting: 11	is_interesting: False	
static_evaluation: 4889	parent: 9276	daughters: []	depth: 10	interesting: 68	is_interesting: False	
static_evaluation: 8452	parent: 9276	daughters: []	depth: 10	interesting: 33	is_interesting: False	
static_evaluation: -8795	parent: 9276	daughters: [9843, 9871, 9166, 9162, 9153]	depth: 10	interesting: 6	is_interesting: False	
static_evaluation: 9843	parent: -8795	daughters: []	depth: 11	interesting: 49	is_interesting: False	
static_evaluation: 9871	parent: -8795	daughters: []	depth: 11	interesting: 80	is_interesting: False	
static_evaluation: 9166	parent: -8795	daughters: []	depth: 11	interesting: 67	is_interesting: False	
static_evaluation: 9162	parent: -8795	daughters: []	depth: 11	interesting: 76	is_interesting: False	
static_evaluation: 9153	parent: -8795	daughters: [-5312, 1066, -8938]	depth: 11	interesting: 7	is_interesting: False	
static_evaluation: -5312	parent: 9153	daughters: []	depth: 12	interesting: 63	is_interesting: False	
static_evaluation: 1066	parent: 9153	daughters: []	depth: 12	interesting: 87	is_interesting: False	
static_evaluation: -8938	parent: 9153	daughters: []	depth: 12	interesting: 77	is_interesting: False	
static_evaluation: -9903	parent: 10076	daughters: []	depth: 9	interesting: 90	is_interesting: False	
static_evaluation: 9662	parent: -9248	daughters: []	depth: 8	interesting: 93	is_interesting: False	
static_evaluation: 7808	parent: 10055	daughters: []	depth: 7	interesting: 100	is_interesting: False	
static_evaluation: -5172	parent: 10055	daughters: []	depth: 7	interesting: 48	is_interesting: False	
static_evaluation: 4550	parent: -3871	daughters: [-4303, 9888]	depth: 6	interesting: 4	is_interesting: True	
static_evaluation: -4303	parent: 4550	daughters: []	depth: 7	interesting: 75	is_interesting: False	
static_evaluation: 9888	parent: 4550	daughters: [-2834, -25, -9475]	depth: 7	interesting: 2	is_interesting: True	
static_evaluation: -2834	parent: 9888	daughters: []	depth: 8	interesting: 28	is_interesting: False	
static_evaluation: -25	parent: 9888	daughters: []	depth: 8	interesting: 41	is_interesting: False	
static_evaluation: -9475	parent: 9888	daughters: []	depth: 8	interesting: 50	is_interesting: False	
static_evaluation: 6783	parent: -3929	daughters: [-6436, 9588, 7793]	depth: 4	interesting: 46	is_interesting: True	
static_evaluation: -6436	parent: 6783	daughters: [6648, 8777, 7747]	depth: 5	interesting: 27	is_interesting: True	
static_evaluation: 6648	parent: -6436	daughters: []	depth: 6	interesting: 85	is_interesting: False	
static_evaluation: 8777	parent: -6436	daughters: []	depth: 6	interesting: 28	is_interesting: False	
static_evaluation: 7747	parent: -6436	daughters: []	depth: 6	interesting: 48	is_interesting: False	
static_evaluation: 9588	parent: 6783	daughters: [-9375, -8019, -4015]	depth: 5	interesting: 68	is_interesting: True	
static_evaluation: -9375	parent: 9588	daughters: []	depth: 6	interesting: 93	is_interesting: False	
static_evaluation: -8019	parent: 9588	daughters: []	depth: 6	interesting: 37	is_interesting: False	
static_evaluation: -4015	parent: 9588	daughters: []	depth: 6	interesting: 58	is_interesting: False	
static_evaluation: 7793	parent: 6783	daughters: [-7706, -5627, 9574]	depth: 5	interesting: 44	is_interesting: True	
static_evaluation: -7706	parent: 7793	daughters: []	depth: 6	interesting: 99	is_interesting: False	
static_evaluation: -5627	parent: 7793	daughters: []	depth: 6	interesting: 24	is_interesting: False	
static_evaluation: 9574	parent: 7793	daughters: []	depth: 6	interesting: 68	is_interesting: False	
static_evaluation: 8839	parent: -3929	daughters: [2726, 4083, -8570]	depth: 4	interesting: 33	is_interesting: True	
static_evaluation: 2726	parent: 8839	daughters: [-1951, 7277, 6165]	depth: 5	interesting: 46	is_interesting: True	
static_evaluation: -1951	parent: 2726	daughters: [2401, 4357, 4808]	depth: 6	interesting: 12	is_interesting: True	
static_evaluation: 2401	parent: -1951	daughters: []	depth: 7	interesting: 64	is_interesting: False	
static_evaluation: 4357	parent: -1951	daughters: [-3947, 8381, 6453]	depth: 7	interesting: 10	is_interesting: True	
static_evaluation: -3947	parent: 4357	daughters: []	depth: 8	interesting: 99	is_interesting: False	
static_evaluation: 8381	parent: 4357	daughters: []	depth: 8	interesting: 57	is_interesting: False	
static_evaluation: 6453	parent: 4357	daughters: []	depth: 8	interesting: 98	is_interesting: False	
static_evaluation: 4808	parent: -1951	daughters: []	depth: 7	interesting: 40	is_interesting: False	
static_evaluation: 7277	parent: 2726	daughters: [-6891, 7581, 11]	depth: 6	interesting: 18	is_interesting: True	
static_evaluation: -6891	parent: 7277	daughters: []	depth: 7	interesting: 67	is_interesting: False	
static_evaluation: 7581	parent: 7277	daughters: []	depth: 7	interesting: 97	is_interesting: False	
static_evaluation: 11	parent: 7277	daughters: []	depth: 7	interesting: 61	is_interesting: False	
static_evaluation: 6165	parent: 2726	daughters: []	depth: 6	interesting: 66	is_interesting: False	
static_evaluation: 4083	parent: 8839	daughters: [-3783, 2463, 6000, -2024]	depth: 5	interesting: 34	is_interesting: True	
static_evaluation: -3783	parent: 4083	daughters: [7918, 9617, 3893]	depth: 6	interesting: 10	is_interesting: True	
static_evaluation: 7918	parent: -3783	daughters: []	depth: 7	interesting: 58	is_interesting: False	
static_evaluation: 9617	parent: -3783	daughters: []	depth: 7	interesting: 99	is_interesting: False	
static_evaluation: 3893	parent: -3783	daughters: []	depth: 7	interesting: 100	is_interesting: False	
static_evaluation: 2463	parent: 4083	daughters: [-2393, 2920, 4378, 2512, 5989]	depth: 6	interesting: 6	is_interesting: True	
static_evaluation: -2393	parent: 2463	daughters: []	depth: 7	interesting: 25	is_interesting: False	
static_evaluation: 2920	parent: 2463	daughters: []	depth: 7	interesting: 92	is_interesting: False	
static_evaluation: 4378	parent: 2463	daughters: [-3923, -1966, 8340]	depth: 7	interesting: 14	is_interesting: True	
static_evaluation: -3923	parent: 4378	daughters: []	depth: 8	interesting: 82	is_interesting: False	
static_evaluation: -1966	parent: 4378	daughters: []	depth: 8	interesting: 46	is_interesting: False	
static_evaluation: 8340	parent: 4378	daughters: []	depth: 8	interesting: 70	is_interesting: False	
static_evaluation: 2512	parent: 2463	daughters: []	depth: 7	interesting: 29	is_interesting: False	
static_evaluation: 5989	parent: 2463	daughters: []	depth: 7	interesting: 73	is_interesting: False	
static_evaluation: 6000	parent: 4083	daughters: []	depth: 6	interesting: 56	is_interesting: False	
static_evaluation: -2024	parent: 4083	daughters: [2591, 7656, 9147]	depth: 6	interesting: 14	is_interesting: True	
static_evaluation: 2591	parent: -2024	daughters: [610, 8951, -2203]	depth: 7	interesting: 2	is_interesting: True	
static_evaluation: 610	parent: 2591	daughters: [-604, 710, 358]	depth: 8	interesting: 18	is_interesting: False	
static_evaluation: -604	parent: 610	daughters: []	depth: 9	interesting: 28	is_interesting: False	
static_evaluation: 710	parent: 610	daughters: []	depth: 9	interesting: 31	is_interesting: False	
static_evaluation: 358	parent: 610	daughters: []	depth: 9	interesting: 63	is_interesting: False	
static_evaluation: 8951	parent: 2591	daughters: [8717, 2384, -8167]	depth: 8	interesting: 9	is_interesting: False	
static_evaluation: 8717	parent: 8951	daughters: []	depth: 9	interesting: 95	is_interesting: False	
static_evaluation: 2384	parent: 8951	daughters: []	depth: 9	interesting: 35	is_interesting: False	
static_evaluation: -8167	parent: 8951	daughters: []	depth: 9	interesting: 36	is_interesting: False	
static_evaluation: -2203	parent: 2591	daughters: [2321]	depth: 8	interesting: 7	is_interesting: False	
static_evaluation: 2321	parent: -2203	daughters: []	depth: 9	interesting: 55	is_interesting: False	
static_evaluation: 7656	parent: -2024	daughters: []	depth: 7	interesting: 34	is_interesting: False	
static_evaluation: 9147	parent: -2024	daughters: []	depth: 7	interesting: 51	is_interesting: False	
static_evaluation: -8570	parent: 8839	daughters: [9532, 9847, 8830]	depth: 5	interesting: 31	is_interesting: True	
static_evaluation: 9532	parent: -8570	daughters: []	depth: 6	interesting: 82	is_interesting: False	
static_evaluation: 9847	parent: -8570	daughters: []	depth: 6	interesting: 78	is_interesting: False	
static_evaluation: 8830	parent: -8570	daughters: []	depth: 6	interesting: 54	is_interesting: False	
static_evaluation: -2981	parent: 4614	daughters: [6616, 8948, 3337]	depth: 3	interesting: 75	is_interesting: True	
static_evaluation: 6616	parent: -2981	daughters: [-6097, -802, -1994]	depth: 4	interesting: 22	is_interesting: True	
static_evaluation: -6097	parent: 6616	daughters: [6487, 6602, 6929]	depth: 5	interesting: 41	is_interesting: True	
static_evaluation: 6487	parent: -6097	daughters: []	depth: 6	interesting: 76	is_interesting: False	
static_evaluation: 6602	parent: -6097	daughters: []	depth: 6	interesting: 56	is_interesting: False	
static_evaluation: 6929	parent: -6097	daughters: []	depth: 6	interesting: 29	is_interesting: False	
static_evaluation: -802	parent: 6616	daughters: [8621, 3239, 1158]	depth: 5	interesting: 51	is_interesting: True	
static_evaluation: 8621	parent: -802	daughters: []	depth: 6	interesting: 47	is_interesting: False	
static_evaluation: 3239	parent: -802	daughters: []	depth: 6	interesting: 46	is_interesting: False	
static_evaluation: 1158	parent: -802	daughters: []	depth: 6	interesting: 32	is_interesting: False	
static_evaluation: -1994	parent: 6616	daughters: [7290, 3350, 2377]	depth: 5	interesting: 74	is_interesting: True	
static_evaluation: 7290	parent: -1994	daughters: []	depth: 6	interesting: 73	is_interesting: False	
static_evaluation: 3350	parent: -1994	daughters: []	depth: 6	interesting: 90	is_interesting: False	
static_evaluation: 2377	parent: -1994	daughters: []	depth: 6	interesting: 42	is_interesting: False	
static_evaluation: 8948	parent: -2981	daughters: [-8444, 1337, 2828, -8377]	depth: 4	interesting: 0	is_interesting: True	
static_evaluation: -8444	parent: 8948	daughters: [8595, 9554, 8599]	depth: 5	interesting: 92	is_interesting: False	
static_evaluation: 8595	parent: -8444	daughters: []	depth: 6	interesting: 65	is_interesting: False	
static_evaluation: 9554	parent: -8444	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: 8599	parent: -8444	daughters: []	depth: 6	interesting: 61	is_interesting: False	
static_evaluation: 1337	parent: 8948	daughters: [6330, 2255, -803]	depth: 5	interesting: 67	is_interesting: True	
static_evaluation: 6330	parent: 1337	daughters: [-5538, -4132, -4532, -5896]	depth: 6	interesting: 9	is_interesting: True	
static_evaluation: -5538	parent: 6330	daughters: []	depth: 7	interesting: 70	is_interesting: False	
static_evaluation: -4132	parent: 6330	daughters: []	depth: 7	interesting: 57	is_interesting: False	
static_evaluation: -4532	parent: 6330	daughters: []	depth: 7	interesting: 41	is_interesting: False	
static_evaluation: -5896	parent: 6330	daughters: []	depth: 7	interesting: 74	is_interesting: False	
static_evaluation: 2255	parent: 1337	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: -803	parent: 1337	daughters: [2608, 2287, 945]	depth: 6	interesting: 8	is_interesting: True	
static_evaluation: 2608	parent: -803	daughters: [807, 6610, -2191]	depth: 7	interesting: 11	is_interesting: True	
static_evaluation: 807	parent: 2608	daughters: [6298, 4078, -33]	depth: 8	interesting: 17	is_interesting: False	
static_evaluation: 6298	parent: 807	daughters: []	depth: 9	interesting: 68	is_interesting: False	
static_evaluation: 4078	parent: 807	daughters: []	depth: 9	interesting: 86	is_interesting: False	
static_evaluation: -33	parent: 807	daughters: [5519, 1508, 455]	depth: 9	interesting: 11	is_interesting: False	
static_evaluation: 5519	parent: -33	daughters: []	depth: 10	interesting: 20	is_interesting: False	
static_evaluation: 1508	parent: -33	daughters: []	depth: 10	interesting: 80	is_interesting: False	
static_evaluation: 455	parent: -33	daughters: []	depth: 10	interesting: 42	is_interesting: False	
static_evaluation: 6610	parent: 2608	daughters: [-6551, 2057, 5219]	depth: 8	interesting: 6	is_interesting: False	
static_evaluation: -6551	parent: 6610	daughters: []	depth: 9	interesting: 79	is_interesting: False	
static_evaluation: 2057	parent: 6610	daughters: []	depth: 9	interesting: 27	is_interesting: False	
